"RK010"	"RK020"	"RK020_F"	"RK030"	"RK030_F"	"RK040"	"RK040_F"	"RK050"	"RK050_F"	"RK060"	"RK060_F"	"RK070"	"RK070_F"	"RK080"	"RK080_F"
66630201	14	" 1"	5	" 1"	"3"	" 1"	"1"	" 1"	"1"	" 1"	0	" 1"	"1"	" 1"
67300301	4	" 1"	40	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	4	" 1"	"1"	" 1"
67300302	4	" 1"	40	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	4	" 1"	"1"	" 1"
67720101	15	" 1"	NA	"-1"	"1"	" 1"	"1"	" 1"	"2"	" 1"	0	" 1"	"4"	" 1"
67720201	15	" 1"	NA	"-1"	"1"	" 1"	"1"	" 1"	"2"	" 1"	0	" 1"	"4"	" 1"
68160101	12	" 1"	4	" 1"	"1"	" 1"	"1"	" 1"	"2"	" 1"	14	" 1"	"3"	" 1"
68160201	11	" 1"	NA	"-1"	"1"	" 1"	"3"	" 1"	"7"	" 1"	0	" 1"	"4"	" 1"
69060201	17	" 1"	10	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	1	" 1"	"1"	" 1"
70590401	9	" 1"	10	" 1"	"2"	" 1"	"3"	" 1"	"4"	" 1"	6	" 1"	"1"	" 1"
71150201	15	" 1"	NA	"-1"	"2"	" 1"	"3"	" 1"	" "	"-1"	NA	"-1"	"1"	" 1"
71150202	14	" 1"	NA	"-1"	"2"	" 1"	"3"	" 1"	" "	"-1"	NA	"-1"	"1"	" 1"
71410101	11	" 1"	30	" 1"	"1"	" 1"	"1"	" 1"	"5"	" 1"	1	" 1"	"1"	" 1"
71560101	15	" 1"	20	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	12	" 1"	"2"	" 1"
71570101	10	" 1"	5	" 1"	"2"	" 1"	"1"	" 1"	"4"	" 1"	4	" 1"	"1"	" 1"
71570102	15	" 1"	5	" 1"	"1"	" 1"	"1"	" 1"	"4"	" 1"	4	" 1"	"1"	" 1"
72380101	14	" 1"	60	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	10	" 1"	"2"	" 1"
72420201	4	" 1"	10	" 1"	"3"	" 1"	"2"	" 1"	"4"	" 1"	4	" 1"	"1"	" 1"
73210401	13	" 1"	990	" 1"	"1"	" 1"	"1"	" 1"	"7"	" 1"	0	" 1"	"3"	" 1"
73210501	12	" 1"	990	" 1"	"1"	" 1"	"1"	" 1"	"7"	" 1"	0	" 1"	"3"	" 1"
74660101	NA	"-1"	60	" 1"	"3"	" 1"	"1"	" 1"	"5"	" 1"	1	" 1"	"3"	" 1"
74830101	17	" 1"	60	" 1"	"4"	" 1"	"3"	" 1"	"2"	" 1"	0	" 1"	"3"	" 1"
74830102	9	" 1"	60	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	4	" 1"	"3"	" 1"
75030201	14	" 1"	10	" 1"	"2"	" 1"	"1"	" 1"	"7"	" 1"	0	" 1"	"1"	" 1"
76190201	8	" 1"	720	" 1"	"1"	" 1"	"1"	" 1"	"7"	" 1"	0	" 1"	"4"	" 1"
79260101	14	" 1"	NA	"-1"	"2"	" 1"	"3"	" 1"	"7"	" 1"	0	" 1"	"3"	" 1"
80120101	10	" 1"	30	" 1"	"3"	" 1"	"1"	" 1"	"5"	" 1"	15	" 1"	"3"	" 1"
80120102	6	" 1"	25	" 1"	"3"	" 1"	"1"	" 1"	"5"	" 1"	15	" 1"	"3"	" 1"
80510201	5	" 1"	10	" 1"	"3"	" 1"	"2"	" 1"	"4"	" 1"	4	" 1"	"1"	" 1"
80510202	5	" 1"	10	" 1"	"3"	" 1"	"2"	" 1"	"4"	" 1"	4	" 1"	"1"	" 1"
80590101	16	" 1"	NA	"-1"	"6"	" 1"	"1"	" 1"	"7"	" 1"	NA	"-1"	"1"	" 1"
80590102	17	" 1"	NA	"-1"	"6"	" 1"	"3"	" 1"	"7"	" 1"	NA	"-1"	"1"	" 1"
80730301	5	" 1"	5	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	NA	"-1"	"3"	" 1"
80730302	3	" 1"	5	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	NA	"-1"	"3"	" 1"
80820201	11	" 1"	5	" 1"	"1"	" 1"	"1"	" 1"	"2"	" 1"	10	" 1"	"1"	" 1"
81930201	11	" 1"	10	" 1"	"1"	" 1"	"3"	" 1"	"6"	" 1"	0	" 1"	"3"	" 1"
83660101	12	" 1"	25	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	2	" 1"	"1"	" 1"
83740101	9	" 1"	15	" 1"	"1"	" 1"	"2"	" 1"	"3"	" 1"	10	" 1"	"3"	" 1"
84560101	16	" 1"	10	" 1"	"2"	" 1"	"1"	" 1"	"2"	" 1"	7	" 1"	"1"	" 1"
85280101	11	" 1"	2	" 1"	"1"	" 1"	"1"	" 1"	"1"	" 1"	6	" 1"	"1"	" 1"
85510101	15	" 1"	15	" 1"	"3"	" 1"	"1"	" 1"	"4"	" 1"	4	" 1"	"1"	" 1"
85650301	10	" 1"	40	" 1"	"6"	" 1"	"1"	" 1"	"6"	" 1"	0	" 1"	"1"	" 1"
85950101	9	" 1"	14	" 1"	"2"	" 1"	"2"	" 1"	"7"	" 1"	0	" 1"	"1"	" 1"
85950102	14	" 1"	NA	"-1"	"6"	" 1"	"2"	" 1"	"7"	" 1"	0	" 1"	"1"	" 1"
86480101	6	" 1"	990	" 1"	"1"	" 1"	"1"	" 1"	"1"	" 1"	10	" 1"	"3"	" 1"
87420101	12	" 1"	NA	"-1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	4	" 1"	"1"	" 1"
90390101	13	" 1"	30	" 1"	"1"	" 1"	"1"	" 1"	"4"	" 1"	15	" 1"	"3"	" 1"
90390102	8	" 1"	20	" 1"	"1"	" 1"	"1"	" 1"	"4"	" 1"	10	" 1"	"1"	" 1"
90660101	17	" 1"	90	" 1"	"2"	" 1"	"1"	" 1"	"4"	" 1"	4	" 1"	"1"	" 1"
90660102	16	" 1"	90	" 1"	"3"	" 1"	"1"	" 1"	"4"	" 1"	4	" 1"	"1"	" 1"
90720101	15	" 1"	NA	"-1"	"1"	" 1"	"1"	" 1"	" "	"-1"	NA	"-1"	" "	"-1"
90720102	5	" 1"	NA	"-1"	"1"	" 1"	"1"	" 1"	" "	"-1"	NA	"-1"	" "	"-1"
90720103	5	" 1"	NA	"-1"	"1"	" 1"	"1"	" 1"	" "	"-1"	NA	"-1"	" "	"-1"
90720104	9	" 1"	NA	"-1"	"1"	" 1"	"1"	" 1"	" "	"-1"	NA	"-1"	" "	"-1"
91160201	13	" 1"	10	" 1"	"1"	" 1"	"1"	" 1"	"4"	" 1"	6	" 1"	"3"	" 1"
91250101	9	" 1"	420	" 1"	"1"	" 1"	"1"	" 1"	"1"	" 1"	0	" 1"	"3"	" 1"
91520101	1	" 1"	NA	"-1"	"1"	" 1"	"1"	" 1"	"7"	" 1"	0	" 1"	"3"	" 1"
91590101	14	" 1"	45	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	8	" 1"	"1"	" 1"
91680101	12	" 1"	15	" 1"	"2"	" 1"	"1"	" 1"	"4"	" 1"	0	" 1"	"1"	" 1"
92100201	17	" 1"	90	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	12	" 1"	"3"	" 1"
92330101	16	" 1"	20	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	4	" 1"	"1"	" 1"
92330102	12	" 1"	20	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	NA	"-1"	"1"	" 1"
92360201	NA	"-1"	NA	"-1"	"3"	" 1"	"1"	" 1"	"4"	" 1"	4	" 1"	"3"	" 1"
93150101	12	" 1"	20	" 1"	"2"	" 1"	"1"	" 1"	"2"	" 1"	15	" 1"	"3"	" 1"
93390101	17	" 1"	20	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	10	" 1"	"1"	" 1"
94280101	15	" 1"	30	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	10	" 1"	"1"	" 1"
94280201	16	" 1"	60	" 1"	"2"	" 1"	"1"	" 1"	"4"	" 1"	5	" 1"	"1"	" 1"
94380101	17	" 1"	90	" 1"	"6"	" 1"	"3"	" 1"	"7"	" 1"	0	" 1"	"1"	" 1"
94660101	15	" 1"	75	" 1"	"1"	" 1"	"1"	" 1"	"4"	" 1"	4	" 1"	"1"	" 1"
94900101	16	" 1"	5	" 1"	"1"	" 1"	"1"	" 1"	"4"	" 1"	1	" 1"	"2"	" 1"
96120201	7	" 1"	20	" 1"	"2"	" 1"	"3"	" 1"	"3"	" 1"	4	" 1"	"1"	" 1"
96340201	15	" 1"	NA	"-1"	"1"	" 1"	"1"	" 1"	"1"	" 1"	NA	"-1"	"1"	" 1"
96340202	12	" 1"	NA	"-1"	"1"	" 1"	"1"	" 1"	"1"	" 1"	NA	"-1"	"1"	" 1"
97040201	12	" 1"	22	" 1"	"1"	" 1"	"1"	" 1"	"1"	" 1"	12	" 1"	"1"	" 1"
97430201	9	" 1"	15	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	0	" 1"	"3"	" 1"
97490101	12	" 1"	15	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	4	" 1"	"1"	" 1"
97490102	14	" 1"	15	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	4	" 1"	"1"	" 1"
100520101	11	" 1"	70	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	5	" 1"	"1"	" 1"
102900101	11	" 1"	90	" 1"	"3"	" 1"	"1"	" 1"	"4"	" 1"	4	" 1"	"1"	" 1"
105230101	15	" 1"	20	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	4	" 1"	"3"	" 1"
105230102	12	" 1"	20	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	4	" 1"	"3"	" 1"
105400101	7	" 1"	30	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	4	" 1"	"1"	" 1"
105400102	14	" 1"	30	" 1"	"6"	" 1"	"3"	" 1"	"7"	" 1"	0	" 1"	"1"	" 1"
105900101	17	" 1"	540	" 1"	"6"	" 1"	"1"	" 1"	"7"	" 1"	0	" 1"	"3"	" 1"
107040301	NA	"-1"	NA	"-1"	"3"	" 1"	"3"	" 1"	"7"	" 1"	0	" 1"	"1"	" 1"
107040302	13	" 1"	NA	"-1"	"6"	" 1"	"3"	" 1"	"4"	" 1"	0	" 1"	"1"	" 1"
107040303	7	" 1"	NA	"-1"	"3"	" 1"	"3"	" 1"	"7"	" 1"	0	" 1"	"1"	" 1"
107970101	9	" 1"	5	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	15	" 1"	"1"	" 1"
109210101	14	" 1"	200	" 1"	"5"	" 1"	"2"	" 1"	"6"	" 1"	0	" 1"	"4"	" 1"
109210201	14	" 1"	200	" 1"	"5"	" 1"	"2"	" 1"	"6"	" 1"	0	" 1"	"4"	" 1"
109510101	11	" 1"	10	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	10	" 1"	"1"	" 1"
109510102	5	" 1"	10	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	10	" 1"	"1"	" 1"
110140101	11	" 1"	30	" 1"	"2"	" 1"	"1"	" 1"	"4"	" 1"	6	" 1"	"1"	" 1"
110400101	14	" 1"	120	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	0	" 1"	"4"	" 1"
110400102	13	" 1"	120	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	0	" 1"	"4"	" 1"
110400103	8	" 1"	120	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	0	" 1"	"4"	" 1"
110620101	10	" 1"	5	" 1"	"2"	" 1"	"3"	" 1"	"1"	" 1"	0	" 1"	"3"	" 1"
110620102	11	" 1"	5	" 1"	"2"	" 1"	"3"	" 1"	"1"	" 1"	0	" 1"	"3"	" 1"
111030101	15	" 1"	45	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	4	" 1"	"1"	" 1"
111030102	15	" 1"	45	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	4	" 1"	"1"	" 1"
112740101	11	" 1"	30	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	8	" 1"	"1"	" 1"
114950101	16	" 1"	30	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	15	" 1"	"3"	" 1"
114950102	13	" 1"	30	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	15	" 1"	"3"	" 1"
115770101	15	" 1"	10	" 1"	"2"	" 1"	"1"	" 1"	"4"	" 1"	0	" 1"	"3"	" 1"
116230101	8	" 1"	50	" 1"	"1"	" 1"	"3"	" 1"	"4"	" 1"	6	" 1"	"1"	" 1"
116780201	16	" 1"	5	" 1"	"3"	" 1"	"1"	" 1"	"1"	" 1"	15	" 1"	"3"	" 1"
117050201	17	" 1"	150	" 1"	"1"	" 1"	"1"	" 1"	"4"	" 1"	0	" 1"	"1"	" 1"
117710101	17	" 1"	NA	"-1"	"5"	" 1"	"3"	" 1"	"6"	" 1"	0	" 1"	"1"	" 1"
117710102	15	" 1"	NA	"-1"	"5"	" 1"	"3"	" 1"	"6"	" 1"	0	" 1"	"1"	" 1"
117950101	17	" 1"	240	" 1"	"1"	" 1"	"3"	" 1"	"6"	" 1"	0	" 1"	"1"	" 1"
118300101	17	" 1"	30	" 1"	"1"	" 1"	"1"	" 1"	"2"	" 1"	4	" 1"	"2"	" 1"
118420101	NA	"-1"	NA	"-1"	"3"	" 1"	"1"	" 1"	"6"	" 1"	NA	"-1"	" "	"-1"
119570201	9	" 1"	390	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	2	" 1"	"1"	" 1"
119950101	11	" 1"	420	" 1"	"6"	" 1"	"1"	" 1"	"7"	" 1"	0	" 1"	"1"	" 1"
120070101	6	" 1"	120	" 1"	"4"	" 1"	"2"	" 1"	"5"	" 1"	1	" 1"	"3"	" 1"
120830101	16	" 1"	240	" 1"	"2"	" 1"	"1"	" 1"	"7"	" 1"	0	" 1"	"1"	" 1"
122440101	11	" 1"	45	" 1"	"3"	" 1"	"1"	" 1"	"4"	" 1"	2	" 1"	"3"	" 1"
124050101	15	" 1"	1	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	0	" 1"	"3"	" 1"
124050102	9	" 1"	1	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	0	" 1"	"3"	" 1"
124110301	5	" 1"	25	" 1"	"2"	" 1"	"1"	" 1"	"2"	" 1"	4	" 1"	"3"	" 1"
124530401	2	" 1"	480	" 1"	"1"	" 1"	"1"	" 1"	"1"	" 1"	0	" 1"	"1"	" 1"
124840101	15	" 1"	15	" 1"	"2"	" 1"	"1"	" 1"	"4"	" 1"	15	" 1"	"1"	" 1"
125060301	12	" 1"	60	" 1"	"2"	" 1"	"2"	" 1"	"4"	" 1"	4	" 1"	"1"	" 1"
125190101	12	" 1"	120	" 1"	"1"	" 1"	"1"	" 1"	"1"	" 1"	6	" 1"	"1"	" 1"
125190102	5	" 1"	120	" 1"	"1"	" 1"	"1"	" 1"	"1"	" 1"	6	" 1"	"1"	" 1"
125290101	10	" 1"	80	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	5	" 1"	"1"	" 1"
125290102	8	" 1"	80	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	5	" 1"	"1"	" 1"
126230101	13	" 1"	5	" 1"	" "	"-1"	"1"	" 1"	"3"	" 1"	8	" 1"	"1"	" 1"
126230102	13	" 1"	5	" 1"	" "	"-1"	"1"	" 1"	"3"	" 1"	8	" 1"	"1"	" 1"
127160101	14	" 1"	1	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	3	" 1"	"1"	" 1"
127300201	15	" 1"	45	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	4	" 1"	"1"	" 1"
127900101	11	" 1"	240	" 1"	"4"	" 1"	"2"	" 1"	"6"	" 1"	0	" 1"	"1"	" 1"
127900601	13	" 1"	90	" 1"	"1"	" 1"	"2"	" 1"	"6"	" 1"	0	" 1"	"3"	" 1"
127900602	8	" 1"	90	" 1"	"1"	" 1"	"2"	" 1"	"6"	" 1"	0	" 1"	"3"	" 1"
127920401	14	" 1"	20	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	10	" 1"	"1"	" 1"
128040101	5	" 1"	90	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	0	" 1"	"3"	" 1"
128540101	10	" 1"	1	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	4	" 1"	"1"	" 1"
128540102	17	" 1"	1	" 1"	"2"	" 1"	"1"	" 1"	"4"	" 1"	0	" 1"	"1"	" 1"
129290101	14	" 1"	10	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	6	" 1"	"1"	" 1"
130000101	2	" 1"	120	" 1"	"1"	" 1"	"3"	" 1"	"1"	" 1"	4	" 1"	"3"	" 1"
130070101	15	" 1"	10	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	7	" 1"	"3"	" 1"
130070102	11	" 1"	10	" 1"	"3"	" 1"	"1"	" 1"	"3"	" 1"	7	" 1"	"3"	" 1"
130070201	15	" 1"	30	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	7	" 1"	"3"	" 1"
130070202	7	" 1"	30	" 1"	"2"	" 1"	"1"	" 1"	"3"	" 1"	7	" 1"	"3"	" 1"
130080101	NA	"-1"	2	" 1"	"1"	" 1"	"1"	" 1"	"1"	" 1"	12	" 1"	"3"	" 1"
130080102	NA	"-1"	2	" 1"	"1"	" 1"	"1"	" 1"	"1"	" 1"	12	" 1"	"3"	" 1"
130080103	NA	"-1"	2	" 1"	"2"	" 1"	"1"	" 1"	"1"	" 1"	12	" 1"	"3"	" 1"
131750101	17	" 1"	40	" 1"	"2"	" 1"	"1"	" 1"	"4"	" 1"	3	" 1"	"1"	" 1"
131840101	11	" 1"	240	" 1"	"1"	" 1"	"1"	" 1"	"5"	" 1"	2	" 1"	"1"	" 1"
132240101	9	" 1"	10	" 1"	"1"	" 1"	"1"	" 1"	"3"	" 1"	15	" 1"	"3"	" 1"
132260201	11	" 1"	15	" 1"	"1"	" 1"	"3"	" 1"	"4"	" 1"	7	" 1"	"3"	" 1"
133050101	4	" 1"	600	" 1"	"4"	" 1"	"3"	" 1"	"6"	" 1"	0	" 1"	"1"	" 1"
133050102	11	" 1"	10	" 1"	"5"	" 1"	"3"	" 1"	"6"	" 1"	0	" 1"	"1"	" 1"
133190201	11	" 1"	NA	"-1"	"5"	" 1"	"2"	" 1"	"7"	" 1"	0	" 1"	"1"	" 1"
